SEKVENS	KODE	NIVEAU	TITEL	GENERELLE_NOTER	INKLUDERER	INKLUDERER_OGSÅ	EKSKLUDERER	PARAGRAF	MÅLEENHED
655	302015	3	Slagter mv.						
656	30201510	4	Detailslagter						
657	4166	5	Ferskvareassistent						
658	4407	5	Gourmetslagteraspirant						
659	4420	5	Detailslagteraspirant						
660	4425	5	Gourmetslagter, butik						
661	4447	5	Detailslagter, fisk og vildt						
662	4463	5	Detailslagter una						
663	4877	5	Slagter, privat mester						
664	30201515	4	Industrislagter						
665	4415	5	Slagter						
666	4417	5	Industrislagter						
667	4419	5	Forædler						
668	4421	5	Gourmetslagter, slagtning						
669	4434	5	Svineslagter						
670	4435	5	Pølsemager						
671	4436	5	Kreaturslagter						
672	4439	5	Industripølsemager						
673	4466	5	Industrislagter una						
674	4878	5	Bacontilvirker						
675	302020	3	Tarmrenser						
676	30202010	4	Tarmrenser						
677	4427	5	Industritarmrenser						
678	4437	5	Tarmrenser						
679	302025	3	Mejeriuddannelser						
680	30202510	4	Mejeriuddannelse						
681	2476	5	Mejeriskolekurser, andre						
682	4432	5	Mejerist						
683	4446	5	Mejerioperatør						
684	4457	5	Mejerist una						
685	302030	3	Ernæringsassistenter						
686	30203010	4	Ernæringsassistenter						
687	2419	5	Køkkenleder 2						
688	4098	5	Levnedsmiddelassistent						
689	4431	5	Ernæringsassistent						
690	4433	5	Gourmetslagter, delikatesse						
691	4445	5	Cafeteria- og kantineassistent						
692	4449	5	Ernæringshjælper						
693	4477	5	Ernæringsassistent una						
694	4505	5	Cafeteria- og kantineassistent una						
695	302035	3	Gastronomuddannelser						
696	30203510	4	Gastronomuddannelse						
697	3244	5	Smørrebrød og catering						
698	4418	5	Cater						
699	4424	5	Kok						
700	4429	5	Smørrebrødsjomfru						
701	4448	5	Gastronomassistent						
702	4537	5	Gastronom una						
703	30203515	4	Gastronomuddannelser i øvrigt						
704	2003	5	Skibskok, grundkursus						
705	2010	5	Skibskok, afslutningskursus						
706	4438	5	Kogejomfru						
707	302040	3	Tjeneruddannelser						
708	30204010	4	Tjener						
709	4416	5	Selskabstjener						
710	4422	5	Tjener						
711	4423	5	Juniortjener						
712	4538	5	Tjener una						
713	302045	3	Receptionister						
714	30204510	4	Receptionist						
715	4426	5	Juniorreceptionist						
716	4442	5	Receptionist						
717	4539	5	Receptionist una						
718	302050	3	Fødevareuddannelser i øvrigt						
719	30205010	4	Fødevareuddannelser i øvrigt						
720	375	5	Levnedsmiddel/husholdning, ivu (eud)						
721	3227	5	Fødevarer, jordbrug og oplevelser, Individuel EUD						
722	3870	5	Tilsynstekniker						
723	3880	5	Arbejdsstudietekniker						
724	4760	5	Jord til bord, individuel eud						
725	4788	5	Mad til mennesker, individuel eud						
726	9484	5	Cigarmager og -sorterer						
727	9485	5	Cigarrillosmager og -sorterer						
728	9486	5	Faglært tobaksarbejder						
729	3025	2	Jordbrug og natur (FJO)						
730	302510	3	Landbrugsuddannelser						
731	30251010	4	Landbrugsuddannelse						
732	2459	5	Landmand faglært modul 1a						
733	2460	5	Landmand faglært modul 1b						
734	2485	5	Landmand faglært modul 2						
735	2487	5	Landbrugsskole, grundskole afkortet						
736	4613	5	Landbrugsuddannelse una (ny)						
737	4614	5	Landbrugsassistent						
738	4617	5	Landmand, husdyr						
739	4618	5	Landmand, planter						
740	4632	5	Markbruger 1 1/2 år						
741	4636	5	Jordbrugsmaskinfører						
742	4639	5	Jordbrugsassistent						
743	4699	5	Landbrugsuddannelse una						
744	30251015	4	Landbrugets lederuddannelse						
745	2490	5	Agrarøkonom						
746	2493	5	Produktionsleder, landbrug						
747	2494	5	Virksomhedsleder, landbrug						
748	2495	5	Landbrugets lederuddannelse una						
749	3259	5	Produktionsleder						
750	3260	5	Agrarøkonom						
751	30251020	4	Landmand, efteruddannelse						
752	2461	5	Driftlederkursus, udvidet 5 mdr.						
753	2462	5	Landmand, efteruddannelse						
754	2469	5	Inseminør, kvæg						
755	2470	5	Produktionsassistent landbrug						
756	2471	5	Landbrugslærer, efteruddannelse						
757	2473	5	Landbrugskurser, andre						
758	2486	5	Driftsleder grønt bevis						
759	2489	5	Landbrugets driftlederkursus						
760	2491	5	Grønt diplom modul 4						
761	3790	5	Landbrug, overbygningsuddannelse						
762	3885	5	Landmand, efteruddannelse						
763	302515	3	Gartneruddannelser						
764	30251510	4	Anlægsgartner						
765	4619	5	Anlægsgartner, plejeteknik						
766	4620	5	Anlægsgartnerassistent						
767	4622	5	Anlægsgartner, anlægsteknik						
768	4623	5	Frilandsgartner						
769	4624	5	Frugt- og bæravler						
770	4720	5	Anlægsgartner una						
771	30251515	4	Produktionsgartner						
772	4621	5	Planteskolegartner, handel						
773	4625	5	Planteskolegartner, produktion						
774	4695	5	Planteskolegartnerassistent						
775	4718	5	Produktionsgartner una						
776	30251520	4	Væksthusgartner						
777	3271	5	Væksthusgartner						
778	3301	5	Væksthusgartner						
779	4564	5	Væksthusgartner, produktion						
780	4565	5	Væksthusgartner, handel						
781	4566	5	Væksthusgartner una						
782	4626	5	Væksthusgartner						
783	4630	5	Væksthusgartnerassistent						
784	30251525	4	Gartner efteruddannelse						
785	2477	5	Gartnerskole, væksthus kursus						
786	2478	5	Gartnerskole, planteskole kursus						
787	2479	5	Gartnerskole, anlæg kursus						
788	2480	5	Gartnerskole, frugtavl kursus						
789	2483	5	Gartnerskole, andre kurser						
790	2488	5	Gartner, driftslederkursus						
791	30251526	4	Gartnerassistent						
792	3270	5	Gartnerassistent						
793	3300	5	Gartnerassistent						
794	30251527	4	Planteskolegartner						
795	3302	5	Planteskolegartner						
796	30251528	4	Havecentergartner						
797	3303	5	Havecentergartner						
798	302520	3	Greenkeeper mv.						
799	30252010	4	Greenkeeper og groundman						
800	4615	5	Greenkeeper						
801	4616	5	Groundman						
802	4634	5	Greenkeeperassistent						
803	4680	5	Groundsmanassistent						
804	302525	3	Skov- og naturteknik						
805	30252510	4	Skov- og naturtekniker						
806	4570	5	Skov- og naturtekniker, biotop-vildtpleje						
807	4576	5	Skovbrugsmaskinfører						
808	4577	5	Arborist						
809	4627	5	Skov- og naturtekniker, skovbrug						
810	4628	5	Godsarbejder						
811	4631	5	Skovbrugsmaskinfører						
812	4633	5	Savværks- og træindustriarbejder						
813	4635	5	Skov- og naturtekniker, træ- og landskabspleje						
814	4637	5	Skov- og naturtekniker, naturformidler						
815	4641	5	Skov- og naturtekniker, skov- og naturpleje						
816	4642	5	Skov- og naturassistent						
817	4673	5	Skov- og naturtekniker, natur- og friluftsformidling						
818	4721	5	Skov- og naturtekniker una						
819	30252515	4	Herregårdsskytte						
820	4094	5	Herregårdsskytte						
821	30252520	4	Skovbrug, efteruddannelse						
822	2484	5	Skovbrugskursus						
823	302530	3	Dyrepasser						
824	30253010	4	Dyrepasser						
825	3229	5	Dyr i zoologiske anlæg						
826	3235	5	Forsøgsdyr						
827	3236	5	Dyrehandel						
828	3237	5	Hestemanager						
829	4629	5	Dyrepasser						
830	4688	5	Dyrepasser, ZOO						
831	4689	5	Dyrepasser, forsøgsdyr						
832	4690	5	Dyrepasser, heste						
833	4691	5	Dyrepasserassistent						
834	4700	5	Dyrepasser una						
835	302535	3	Veterinærsygepleje						
836	30253510	4	Veterinærsygepleje						
837	4575	5	Veterinærsygeplejerske						
838	4640	5	Veterinærsygeplejerske						
839	4643	5	Veterinærsygehjælper						
840	4692	5	Veterinærsygeplejerske una						
841	4697	5	Veterinærsygeplejerske, heste						
842	4698	5	Veterinærsygeplejerske, smådyr						
843	302540	3	Jordbrug og natur i øvrigt						
844	30254010	4	Jordbrug og natur i øvrigt						
845	380	5	Jordbrug/fiskeri, ivu (eud)						
846	4784	5	Dyr, planter og natur, individuel eud						
847	3030	2	Oplevelsesområdet (FJO)						
848	303010	3	Eventkoordinator						
849	30301010	4	Eventkoordinator						
850	4188	5	Eventassistent						
851	4197	5	Eventkoordinator						
852	303015	3	Fitnessinstruktør						
853	30301510	4	Fitnessinstruktør						
854	4522	5	Fitnessinstruktør						
855	4790	5	Fysisk træning						
856	4791	5	Centeradministration						
857	303020	3	Frisør						
858	30302010	4	Frisør						
859	4482	5	Frisøraspirant						
860	4488	5	Frisør						
861	4499	5	Frisør una						
862	303025	3	Kosmetikeruddannelser						
863	30302510	4	Kosmetikeruddannelser						
864	4523	5	Kosmetikerassistent						
865	4524	5	Kosmetiker						
866	4536	5	Kosmetiker una						
867	4545	5	Kosmetiker, hud- og skønhedspleje						
868	4546	5	Kosmetiker, spa- og wellnessbehandling						
869	3035	2	Byggeriområdet (TBT)						
870	303510	3	Bygge og anlæg uden nærmere angivelse						
871	30351010	4	Bygge og anlæg uden nærmere angivelse						
872	353	5	Bygge/anlæg, ivu (eud)						
873	3228	5	Teknologi, byggeri og transport, Individuel EUD						
874	4787	5	Bygge og anlæg, individuel eud						
875	303515	3	Brolægger og struktør mv.						
876	30351510	4	Brolægger og struktør mv.						
877	3785	5	Kloakmester						
878	4140	5	Kloakrørlægger						
879	4269	5	Anlægsstruktør						
880	4271	5	Brolægger						
881	4288	5	Bygningsstruktør						
882	4303	5	Brolægger- og struktøruddannelse una						
883	303520	3	Bygningsmaler						
884	30352010	4	Bygningsmaler						
885	4274	5	Bygningsmaler						
886	303525	3	Glarmester						
887	30352510	4	Glarmester						
888	3251	5	Alubygger						
889	3252	5	Glarmester						
890	4273	5	Glarmester, glas						
891	4353	5	Glarmester, aluminium						
892	303530	3	Murer						
893	30353010	4	Murer						
894	4278	5	Murer						
895	4300	5	Mureruddannelse una						
896	4359	5	Flisemontør						
897	303535	3	Snedker og maskinsnedker mv.						
898	30353510	4	Snedker mv.						
899	4206	5	Træoperatør, døre og vinduer						
900	4207	5	Træoperatør, møbel						
901	4279	5	Bygningssnedker						
902	4280	5	Møbelsnedker						
903	4298	5	Orgelbygger						
904	4305	5	Snedkeruddannelsen						
905	4352	5	Bygningsmontør						
906	4563	5	Bygningssnedker						
907	4568	5	Møbelsnedker						
908	5032	5	Orgelbygger						
909	30353515	4	Maskinsnedker mv.						
910	4270	5	Produktionsassistent, massivtræsmøbler						
911	4277	5	Maskinsnedker						
912	4287	5	Produktionsassistent, plademøbler						
913	4290	5	Produktionsassistent, døre og vinduer						
914	4294	5	Trædrejer						
915	4309	5	Maskinsnedker mm. una						
916	4858	5	Industrisnedker						
917	303540	3	Tømrer mv.						
918	30354010	4	Tømrer mv.						
919	4283	5	Tømrer						
920	4304	5	Træfagenes byggeuddannelse						
921	4354	5	Tækkemand						
922	4497	5	Gulvlægger						
923	9636	5	Gulvbelægningsarbejder						
924	303545	3	Vvs-teknik						
925	30354510	4	Vvs-teknik						
926	3250	5	Vvs-installationstekniker						
927	4225	5	Vvs-energiteknik						
928	4284	5	Vvs og blikkenslager						
929	4285	5	Rustfast industriblikkenslager						
930	4286	5	Vvs-montør						
931	4293	5	Vvs- og energispecialist						
932	4297	5	Rustfast industrimontør						
933	4299	5	Vvs- og ventilationsmontør						
934	4311	5	Vvs-uddannelse una						
935	4367	5	Ventilationstekniker						
936	303550	3	Tagdækker						
937	30355010	4	Tagdækker						
938	4603	5	Tagdækker						
939	303555	3	Andre bygge- og anlægsuddannelser						
940	30355510	4	Boligmontering og møbelpolstring mv.						
941	4495	5	Autopolstrer						
942	4496	5	Gardindekoratør						
943	4512	5	Møbelpolstrer						
944	4513	5	Autosadelmager						
945	4544	5	Gardinmontør						
946	30355515	4	Byggemontagetekniker						
947	4369	5	Byggemontagetekniker						
948	30355520	4	Skorstensfejer og kedelanlægstekniker						
949	4214	5	Kedelanlægstekniker						
950	4289	5	Skorstensfejer						
951	30355525	4	Stenhugger						
952	4204	5	Stenindustriarbejder						
953	4205	5	Stentekniker						
954	4281	5	Stenhugger						
955	30355530	4	Stukkatør						
956	4282	5	Stukkatør						
957	30355535	4	Teknisk isolatør						
958	4292	5	Teknisk isolatør						
959	3040	2	Teknologiområdet, strøm og elektronik mv. (TBT)						
960	304010	3	Strøm og elektronik uden nærmere angivelse						
961	30401010	4	Strøm og elektronik uden nærmere angivelse						
962	4750	5	Teknologi- og kommunikation, individuel eud						
963	4789	5	Strøm, styring og it, individuel eud						
964	304015	3	Automatik og automationsproces						
965	30401510	4	Automatik og automationsproces						
966	4211	5	Automatiktekniker, elevatorbranchen						
967	4242	5	Automatiktekniker						
968	4243	5	Stærkstrømsmekaniker						
969	4254	5	Elektrotekniker						
970	4365	5	Automatikmontør						
971	4398	5	Automatik- og procesuddannelse una						
972	4571	5	Elevatortekniker						
973	304020	3	Data- og kommunikationsteknik						
974	30402010	4	Data- og kommunikationsteknik						
975	4218	5	IT-supporter						
976	4260	5	Datatekniker						
977	4355	5	Telesystemtekniker						
978	4356	5	Teleinstallationstekniker						
979	4399	5	Data- og kommunikationsuddannelse una						
980	4755	5	Datatekniker, speciale i infrastruktur						
981	4757	5	Datatekniker, speciale i programmering						
982	304025	3	Elektriker						
983	30402510	4	Elektriker						
984	3247	5	Installationsmontør						
985	3248	5	Elektriker 1						
986	3249	5	Elektriker 2						
987	4272	5	Elektriker, installationsteknik						
988	4291	5	Elektriker, kommunikationsteknik						
989	4295	5	El-montør						
990	4296	5	Elektriker, styrings- og reguleringsteknik						
991	4321	5	Elektriker una						
992	4368	5	Elektriker, bygningsautomatik						
993	304030	3	Elektronik- og procesoperatører mv.						
994	30403010	4	Elektronikoperatør						
995	4312	5	Elektronikoperatør						
996	30403015	4	Forsyningsoperatør						
997	4313	5	Forsyningsoperatør						
998	4320	5	Forsyningsoperatør, kraftværkssektor						
999	4403	5	Forsyningsoperatør, el-forsyning						
1000	30403020	4	Procesoperatør						
1001	4549	5	Procesoperatør						
1002	4550	5	Plast- og procesoperatør una						
1003	4551	5	Procesarbejder						
1004	4553	5	Procesoperatør una						
1005	4567	5	Procesoperatør med speciale i pharma						
1006	304035	3	Elektronik- og svagstrømsuddannelsen						
1007	30403510	4	Elektronik- og svagstrømsuddannelsen						
1008	4212	5	Medicotekniker						
1009	4213	5	Elektronik udviklingstekniker						
1010	4231	5	Radio- og tv fagtekniker						
1011	4240	5	Kontorservicetekniker						
1012	4250	5	Elektronikfagtekniker						
1013	4397	5	Elektronik- og svagstrømsuddannelse una						
1014	304040	3	Andre strøm- og elektronikuddannelser						
1015	30404010	4	Frontline pc-supporter						
1016	4358	5	Frontline PC-supporter						
1017	30404015	4	Frontline radio-tv-supporter						
1018	4357	5	Frontline radio-tv-supporter						
1019	30404020	4	Teater-, udstillings- og eventteknik						
1020	4142	5	Teater-, event- og av-teknisk produktionsassistent						
1021	4310	5	Eventtekniker, illuminationsteknik						
1022	4314	5	Teatertekniker						
1023	4315	5	Teater- og udstillingstekniker						
1024	4316	5	Eventtekniker, audioteknik						
1025	4317	5	Produktionsassistent, teater og udstilling mv						
1026	4401	5	Teater- og udstillingsteknikeruddannelse una						
1027	4404	5	Udstillingstekniker						
1028	4579	5	Av-tekniker						
1029	3045	2	Teknologiområdet, grafisk teknik og medieproduktion (TBT)						
1030	304510	3	Grafisk teknik og medieproduktion uden nærmere angivelse						
1031	30451010	4	Grafisk teknik og medieproduktion uden nærmere angivelse						
1032	355	5	Grafisk, ivu (eud)						
1033	4785	5	Medieproduktion, individuel eud						
1034	9369	5	Driftstekniker ved DR						
1035	304515	3	Film- og tv-produktion						
1036	30451510	4	Film- og tv-produktion						
1037	4478	5	Film- og TV-assistent						
1038	4479	5	Film- og TV-produktionstekniker						
1039	4480	5	Film- og TV produktionsuddannelse una						
1040	304520	3	Fotograf						
1041	30452010	4	Fotograf						
1042	4461	5	Fotograf						
1043	4462	5	Reprofotograf						
1044	4464	5	Reprokopist						
1045	4864	5	Offsetkopist						
1046	4865	5	Klichefotograf						
1047	4866	5	Retouchør, fotograf						
1048	4867	5	Offsetfotograf						
1049	304525	3	Digital media og web-integrator						
1050	30452510	4	Digital media						
1051	845	5	3D Digital Artist (privat udd.)						
1052	4451	5	Grafisk integrator						
1053	4452	5	Digital integrator						
1054	4453	5	Multimedie integrator						
1055	4454	5	Multimedie animator						
1056	4455	5	Digital media uddannelse una						
1057	30452515	4	Web-integrator						
1058	4456	5	Webudvikler						
1059	30452520	4	Mediegrafiker						
1060	4458	5	Mediegrafiker						
1061	4460	5	Mediegrafiker una						
1062	4465	5	Grafiker, ombryd-databehandling						
1063	4540	5	Mediegrafisk assistent						
1064	304530	3	Grafiker						
1065	30453010	4	Grafisk tekniker						
1066	4459	5	Trykker						
1067	4467	5	Grafisk tekniker						
1068	4468	5	Tryktekniker						
1069	4469	5	Grafisk tekniker una						
1070	4470	5	Håndbogbinder						
1071	4471	5	Industribogbinder						
1072	4472	5	Grafiker, layout og montage						
1073	4473	5	Serigraf						
1074	4475	5	Grafiker, billedfremstilling						
1075	4476	5	Bogbinder una						
1076	4868	5	Ætser						
1077	4869	5	Retouchør						
