UDD,TEXT,UDD_UDDANNELSESNIVEAU,UDD_FAGOMRAADE_UNDER,UDD_UDDANNELSESTYPE_UNDER,UDD_ISCED_P,UDD_ISCED_F,OMR,MINI,PRIO,TP,L,UDD_HOVEDOMRAADE_DETALJERET,NRMA,AKTIV,AUDD,ATEXT,AUDD_UDDANNELSESNIVEAU,AUDD_FAGOMRAADE_UNDER,AUDD_UDDANNELSESTYPE_UNDER,AUDD_ISCED_P,AUDD_ISCED_F,PRIA,KOMP,AUDD_HOVEDOMRAADE_DETALJERET,UNDERVISNINGSSPROG
4103,Støberitekniker,30,573025,3020,354,0715,3,1,132,2,4,30554010,36,1,4119,"Støberitekniker, sandstøbning",30,573025,3020,354,0715,168,3,30554010,Dansk
4103,Støberitekniker,30,573025,3020,354,0715,3,1,132,2,4,30554010,36,1,4120,"Støberitekniker, støbning i permanente forme",30,573025,3020,354,0715,168,3,30554010,Dansk
4103,Støberitekniker,30,573025,3020,354,0715,3,1,132,2,4,30554010,6,0,4702,"Jern og metal, indgangsår (gl)",30,571010,3010,351,0715,132,5,29251020,Dansk
4103,Støberitekniker,30,573025,3020,354,0715,3,1,132,2,4,30554010,6,0,4737,Produktion og udvikling,30,551010,3010,351,0700,126,5,29251035,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,6,0,3598,Afsluttet grundforløb,30,555111,3010,351,0001,126,5,30911111,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,18,0,4257,Industriformer,30,573025,3020,353,0715,150,3,30554010,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,36,0,4258,Former,30,573025,3020,353,0715,168,3,30554010,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,36,0,4324,Metalstøber,30,573025,3020,353,0715,168,3,30554010,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,36,0,4382,"Støberitekniker, sandstøbning",30,573025,3020,353,0715,168,3,30554010,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,26,0,4384,Former una,30,573025,3020,353,0715,158,3,30554010,Dansk
4104,Former,30,573025,3020,353,0715,3,1,132,2,4,30554010,6,0,4702,"Jern og metal, indgangsår (gl)",30,571010,3010,351,0715,132,5,29251020,Dansk
4105,Smed,30,573510,3020,354,0715,3,1,132,2,4,30553525,42,1,3258,Smed (maritim),30,574030,3020,354,0716,174,3,30556010,Dansk
4105,Smed,30,573510,3020,354,0715,3,1,132,2,4,30553525,6,1,3598,Afsluttet grundforløb,30,555111,3010,351,0001,126,5,30911111,Dansk
4105,Smed,30,573510,3020,354,0715,3,1,132,2,4,30553525,42,0,4219,Ventilationssmed,30,573510,3020,353,0715,174,3,30553525,Dansk
