SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
500;"301550";3;Ejendoms- og anden service uden nærmere angivelse;;;;;;
501;"30155010";4;Ejendoms- og anden service uden nærmere angivelse;;;;;;
502;"0360";5;Service, ivu (eud);;;;;;
503;"4171";5;Bygnings- og brugerservice, individuel eud;;;;;;
504;"4762";5;Service, individuel eud;;;;;;
505;"301555";3;Ejendomsservicetekniker;;;;;;
506;"30155510";4;Ejendomsservicetekniker;;;;;;
507;"4165";5;Ejendomsservicetekniker;;;;;;
508;"301560";3;Serviceassistentuddannelser;;;;;;
509;"30156010";4;Serviceassistentuddannelse;;;;;;
510;"4168";5;Hotel- og fritidsassistent;;;;;;
511;"4302";5;Bådserviceassistent;;;;;;
512;"4370";5;Serviceassistent;;;;;;
513;"9386";5;Steward/stewardesse;;;;;;
514;"301565";3;Sikkerhedsvagt;;;;;;
515;"30156510";4;Sikkerhedsvagt;;;;;;
516;"4670";5;Sikkerhedsvagt;;;;;;
517;"5182";5;Sikkerhedsfunktionær;;;;;;
518;"3020";2;Fødevarer mv. (FJO);;;;;;
519;"302010";3;Bager og konditor;;;;;;
520;"30201010";4;Bager og konditor;;;;;;
521;"4161";5;Bager og konditor;;;;;;
522;"4443";5;Møller;;;;;;
523;"302015";3;Slagter mv.;;;;;;
524;"30201510";4;Detailslagter;;;;;;
525;"4162";5;Gourmetslagter;;;;;;
526;"4166";5;Ferskvareassistent;;;;;;
527;"30201515";4;Industrislagter;;;;;;
528;"4163";5;Slagter;;;;;;
529;"302020";3;Tarmrenser;;;;;;
530;"30202010";4;Tarmrenser;;;;;;
531;"4437";5;Tarmrenser;;;;;;
532;"302025";3;Mejeriuddannelser;;;;;;
533;"30202510";4;Mejeriuddannelse;;;;;;
534;"2476";5;Mejeriskolekurser, andre;;;;;;
535;"4432";5;Mejerist;;;;;;
536;"302030";3;Ernæringsassistenter;;;;;;
537;"30203010";4;Ernæringsassistenter;;;;;;
538;"2419";5;Køkkenleder 2;;;;;;
539;"4098";5;Levnedsmiddelassistent;;;;;;
540;"4428";5;Kantinemedhjælper og køkkenassistent;;;;;;
541;"4431";5;Ernæringsassistent;;;;;;
542;"4445";5;Cafeteria- og kantineassistent;;;;;;
543;"302035";3;Gastronomuddannelser;;;;;;
544;"30203510";4;Gastronomuddannelse;;;;;;
545;"4164";5;Gastronom;;;;;;
546;"30203515";4;Gastronomuddannelser i øvrigt;;;;;;
547;"2003";5;Skibskok, grundkursus;;;;;;
548;"2010";5;Skibskok, afslutningskursus;;;;;;
549;"302040";3;Tjeneruddannelser;;;;;;
550;"30204010";4;Tjener;;;;;;
551;"4422";5;Tjener;;;;;;
552;"302045";3;Receptionister;;;;;;
553;"30204510";4;Receptionist;;;;;;
554;"4442";5;Receptionist;;;;;;
555;"302050";3;Fødevareuddannelser i øvrigt;;;;;;
556;"30205010";4;Fødevareuddannelser i øvrigt;;;;;;
557;"0375";5;Levnedsmiddel/husholdning, ivu (eud);;;;;;
558;"3227";5;Fødevarer, jordbrug og oplevelser, Individuel EUD;;;;;;
559;"3870";5;Tilsynstekniker;;;;;;
560;"3880";5;Arbejdsstudietekniker;;;;;;
561;"4760";5;Jord til bord, individuel eud;;;;;;
562;"4788";5;Mad til mennesker, individuel eud;;;;;;
563;"9484";5;Cigarmager og -sorterer;;;;;;
564;"9485";5;Cigarrillosmager og -sorterer;;;;;;
565;"9486";5;Faglært tobaksarbejder;;;;;;
566;"3025";2;Jordbrug og natur (FJO);;;;;;
567;"302510";3;Landbrugsuddannelser;;;;;;
568;"30251010";4;Landbrugsuddannelse;;;;;;
569;"2459";5;Landmand faglært modul 1a;;;;;;
570;"2460";5;Landmand faglært modul 1b;;;;;;
571;"2485";5;Landmand faglært modul 2;;;;;;
572;"2487";5;Landbrugsskole, grundskole afkortet;;;;;;
573;"4154";5;Landbrugsuddannelse (gl.);;;;;;
574;"4160";5;Landbrugsuddannelsen;;;;;;
575;"30251015";4;Landbrugets lederuddannelse;;;;;;
576;"2490";5;Agrarøkonom;;;;;;
577;"2492";5;Landbrugets lederuddannelse;;;;;;
578;"30251020";4;Landmand, efteruddannelse;;;;;;
579;"2461";5;Driftlederkursus, udvidet 5 mdr.;;;;;;
580;"2462";5;Landmand, efteruddannelse;;;;;;
581;"2469";5;Inseminør, kvæg;;;;;;
582;"2470";5;Produktionsassistent landbrug;;;;;;
583;"2471";5;Landbrugslærer, efteruddannelse;;;;;;
584;"2473";5;Landbrugskurser, andre;;;;;;
585;"2486";5;Driftsleder grønt bevis;;;;;;
586;"2489";5;Landbrugets driftlederkursus;;;;;;
587;"2491";5;Grønt diplom modul 4;;;;;;
588;"3790";5;Landbrug, overbygningsuddannelse;;;;;;
589;"3885";5;Landmand, efteruddannelse;;;;;;
590;"302515";3;Gartneruddannelser;;;;;;
591;"30251510";4;Anlægsgartner;;;;;;
592;"4151";5;Anlægsgartner;;;;;;
593;"30251515";4;Produktionsgartner;;;;;;
594;"4152";5;Produktionsgartner;;;;;;
595;"30251520";4;Væksthusgartner;;;;;;
596;"3271";5;Gartner;;;;;;
597;"4626";5;Væksthusgartner;;;;;;
598;"30251525";4;Gartner efteruddannelse;;;;;;
599;"2477";5;Gartnerskole, væksthus kursus;;;;;;
600;"2478";5;Gartnerskole, planteskole kursus;;;;;;
601;"2479";5;Gartnerskole, anlæg kursus;;;;;;
602;"2480";5;Gartnerskole, frugtavl kursus;;;;;;
603;"2483";5;Gartnerskole, andre kurser;;;;;;
604;"2488";5;Gartner, driftslederkursus;;;;;;
605;"30251526";4;Gartnerassistent;;;;;;
606;"3270";5;Gartner;;;;;;
607;"302520";3;Greenkeeper mv.;;;;;;
608;"30252010";4;Greenkeeper og groundman;;;;;;
609;"4615";5;Greenkeeper;;;;;;
610;"4634";5;Greenkeeperassistent;;;;;;
611;"302525";3;Skov- og naturteknik;;;;;;
612;"30252510";4;Skov- og naturtekniker;;;;;;
613;"4153";5;Skov- og naturtekniker;;;;;;
614;"30252515";4;Herregårdsskytte;;;;;;
615;"4094";5;Herregårdsskytte;;;;;;
616;"30252520";4;Skovbrug, efteruddannelse;;;;;;
617;"2484";5;Skovbrugskursus;;;;;;
618;"302530";3;Dyrepasser;;;;;;
619;"30253010";4;Dyrepasser;;;;;;
620;"4629";5;Dyrepasser;;;;;;
621;"302535";3;Veterinærsygepleje;;;;;;
622;"30253510";4;Veterinærsygepleje;;;;;;
623;"4640";5;Veterinærsygeplejerske;;;;;;
624;"302540";3;Jordbrug og natur i øvrigt;;;;;;
625;"30254010";4;Jordbrug og natur i øvrigt;;;;;;
626;"0380";5;Jordbrug/fiskeri, ivu (eud);;;;;;
627;"4784";5;Dyr, planter og natur, individuel eud;;;;;;
628;"3030";2;Oplevelsesområdet (FJO);;;;;;
629;"303010";3;Eventkoordinator;;;;;;
630;"30301010";4;Eventkoordinator;;;;;;
631;"4197";5;Eventkoordinator;;;;;;
632;"303015";3;Fitnessinstruktør;;;;;;
633;"30301510";4;Fitnessinstruktør;;;;;;
634;"4522";5;Fitnessinstruktør;;;;;;
635;"303020";3;Frisør;;;;;;
636;"30302010";4;Frisør;;;;;;
637;"4488";5;Frisør;;;;;;
638;"303025";3;Kosmetikeruddannelser;;;;;;
639;"30302510";4;Kosmetikeruddannelser;;;;;;
640;"4524";5;Kosmetiker;;;;;;
641;"3035";2;Byggeriområdet (TBT);;;;;;
642;"303510";3;Bygge og anlæg uden nærmere angivelse;;;;;;
643;"30351010";4;Bygge og anlæg uden nærmere angivelse;;;;;;
644;"0353";5;Bygge/anlæg, ivu (eud);;;;;;
645;"3228";5;Teknologi, byggeri og transport, Individuel EUD;;;;;;
646;"4787";5;Bygge og anlæg, individuel eud;;;;;;
647;"303515";3;Brolægger og struktør mv.;;;;;;
648;"30351510";4;Brolægger og struktør mv.;;;;;;
649;"3785";5;Kloakmester;;;;;;
650;"4157";5;Anlægs- og bygningsstruktør, brolægger;;;;;;
651;"303520";3;Bygningsmaler;;;;;;
652;"30352010";4;Bygningsmaler;;;;;;
653;"4274";5;Bygningsmaler;;;;;;
654;"303525";3;Glarmester;;;;;;
655;"30352510";4;Glarmester;;;;;;
656;"4273";5;Glarmester;;;;;;
657;"303530";3;Murer;;;;;;
658;"30353010";4;Murer;;;;;;
659;"4278";5;Murer;;;;;;
660;"303535";3;Snedker og maskinsnedker mv.;;;;;;
661;"30353510";4;Snedker mv.;;;;;;
662;"4136";5;Snedkeruddannelsen;;;;;;
663;"4563";5;Bygningssnedker;;;;;;
664;"4568";5;Møbelsnedker og orgelbygger;;;;;;
665;"30353515";4;Maskinsnedker mv.;;;;;;
666;"4137";5;Maskinsnedker mv.;;;;;;
667;"303540";3;Tømrer mv.;;;;;;
668;"30354010";4;Tømrer mv.;;;;;;
669;"4158";5;Træfagenes byggeuddannelse;;;;;;
670;"303545";3;Vvs-teknik;;;;;;
671;"30354510";4;Vvs-teknik;;;;;;
672;"4159";5;VVS-energiuddannelsen;;;;;;
673;"303550";3;Tagdækker;;;;;;
674;"30355010";4;Tagdækker;;;;;;
675;"4603";5;Tagdækker;;;;;;
676;"303555";3;Andre bygge- og anlægsuddannelser;;;;;;
677;"30355510";4;Boligmontering og møbelpolstring mv.;;;;;;
678;"4141";5;Boligmonteringsuddannelsen;;;;;;
679;"30355515";4;Byggemontagetekniker;;;;;;
680;"4369";5;Byggemontagetekniker;;;;;;
681;"30355520";4;Skorstensfejer og kedelanlægstekniker;;;;;;
682;"4289";5;Skorstensfejer;;;;;;
683;"30355525";4;Stenhugger;;;;;;
684;"4281";5;Stenhugger;;;;;;
685;"30355530";4;Stukkatør;;;;;;
686;"4282";5;Stukkatør;;;;;;
687;"30355535";4;Teknisk isolatør;;;;;;
688;"4292";5;Teknisk isolatør;;;;;;
689;"3040";2;Teknologiområdet, strøm og elektronik mv. (TBT);;;;;;
690;"304010";3;Strøm og elektronik uden nærmere angivelse;;;;;;
691;"30401010";4;Strøm og elektronik uden nærmere angivelse;;;;;;
692;"4750";5;Teknologi- og kommunikation, individuel eud;;;;;;
693;"4789";5;Strøm, styring og it, individuel eud;;;;;;
694;"304015";3;Automatik og automationsproces;;;;;;
695;"30401510";4;Automatik og automationsproces;;;;;;
696;"4111";5;Automatik- og procesuddannelse;;;;;;
697;"304020";3;Data- og kommunikationsteknik;;;;;;
698;"30402010";4;Data- og kommunikationsteknik;;;;;;
699;"4604";5;Data- og kommunikationsuddannelsen;;;;;;
700;"304025";3;Elektriker;;;;;;
701;"30402510";4;Elektriker;;;;;;
702;"4112";5;Elektriker;;;;;;
703;"304030";3;Elektronik- og procesoperatører mv.;;;;;;
704;"30403010";4;Elektronikoperatør;;;;;;
705;"4312";5;Elektronikoperatør;;;;;;
706;"30403015";4;Forsyningsoperatør;;;;;;
707;"4313";5;Forsyningsoperatør;;;;;;
708;"30403020";4;Procesoperatør;;;;;;
709;"4311";5;Procesoperatør;;;;;;
710;"304035";3;Elektronik- og svagstrømsuddannelsen;;;;;;
711;"30403510";4;Elektronik- og svagstrømsuddannelsen;;;;;;
712;"4110";5;Elektronik- og svagstrømsuddannelse;;;;;;
713;"304040";3;Andre strøm- og elektronikuddannelser;;;;;;
714;"30404010";4;Frontline pc-supporter;;;;;;
715;"4358";5;Frontline PC-supporter;;;;;;
716;"30404015";4;Frontline radio-tv-supporter;;;;;;
717;"4357";5;Frontline radio-tv-supporter;;;;;;
718;"30404020";4;Teater-, udstillings- og eventteknik;;;;;;
719;"4315";5;Teater-, event- og av-tekniker;;;;;;
720;"3045";2;Teknologiområdet, grafisk teknik og medieproduktion (TBT);;;;;;
721;"304510";3;Grafisk teknik og medieproduktion uden nærmere angivelse;;;;;;
722;"30451010";4;Grafisk teknik og medieproduktion uden nærmere angivelse;;;;;;
723;"0355";5;Grafisk, ivu (eud);;;;;;
724;"4785";5;Medieproduktion, individuel eud;;;;;;
725;"304515";3;Film- og tv-produktion;;;;;;
726;"30451510";4;Film- og tv-produktion;;;;;;
727;"4147";5;Film- og TV produktionsuddannelse;;;;;;
728;"9369";5;Driftstekniker ved DR;;;;;;
729;"304520";3;Fotograf;;;;;;
730;"30452010";4;Fotograf;;;;;;
731;"4148";5;Fotograf;;;;;;
732;"304525";3;Digital media og web-integrator;;;;;;
733;"30452510";4;Digital media;;;;;;
734;"0845";5;3D Digital Artist (privat udd.);;;;;;
735;"4605";5;Digital media uddannelse;;;;;;
736;"30452515";4;Web-integrator;;;;;;
737;"4456";5;Webudvikler;;;;;;
738;"30452520";4;Mediegrafiker;;;;;;
739;"4149";5;Mediegrafiker;;;;;;
740;"304530";3;Grafiker;;;;;;
741;"30453010";4;Grafisk tekniker;;;;;;
742;"4119";5;Bogbinder;;;;;;
743;"4150";5;Grafisk tekniker;;;;;;
744;"4473";5;Serigraf;;;;;;
745;"304535";3;Skiltetekniker;;;;;;
746;"30453510";4;Skiltetekniker;;;;;;
747;"4275";5;Skiltetekniker;;;;;;
748;"3050";2;Teknologiområdet, cykel-, auto- og skibsmekanik mv. (TBT);;;;;;
749;"305010";3;Cykel-, auto- og skibsmekanik uden nærmere angivelse;;;;;;
750;"30501010";4;Cykel-, auto- og skibsmekanikere uden nærmere angivelse;;;;;;
751;"4113";5;Mekaniker;;;;;;
752;"4783";5;Bil, fly og andre transportmidler, individuel eud;;;;;;
753;"305015";3;Cykel-, auto- og skibsmekanikere mv.;;;;;;
754;"30501510";4;Cykel- og motorcykelmekaniker;;;;;;
755;"4115";5;Cykel- og motorcykelmekaniker;;;;;;
756;"30501515";4;Person- og lastvognsmekaniker;;;;;;
757;"4125";5;Personvognsmekaniker;;;;;;
758;"4215";5;Lastvognsmekaniker;;;;;;
759;"4244";5;Lastvognsmekaniker (gl.);;;;;;
760;"30501520";4;Entreprenør- og landbrugsmaskinmekaniker;;;;;;
761;"4114";5;Entreprenør- og landbrugsmaskinuddannelsen;;;;;;
762;"30501525";4;Flymekaniker;;;;;;
763;"4247";5;Flytekniker;;;;;;
764;"30501530";4;Bådmekaniker;;;;;;
765;"4217";5;Bådmekaniker;;;;;;
766;"30501535";4;Skibsmekaniker;;;;;;
767;"4332";5;Skibsmekaniker;;;;;;
768;"305020";3;Karosseriuddannelser;;;;;;
769;"30502010";4;Karosseriuddannelse;;;;;;
770;"4252";5;Karrosseriteknikeruddannelsen;;;;;;
771;"305025";3;Vognmaler;;;;;;
772;"30502510";4;Vognmaler;;;;;;
773;"4276";5;Vognmaler;;;;;;
774;"3055";2;Teknologiområdet, maskinteknik og produktion (TBT);;;;;;
775;"305510";3;Maskinteknik og produktion uden nærmere angivelse;;;;;;
776;"30551010";4;Maskinteknik og produktion uden nærmere angivelse;;;;;;
777;"0354";5;Jern/metal, ivu (eud);;;;;;
778;"0358";5;Teknik/industri i øvrigt, ivu (eud);;;;;;
779;"3920";5;Tekniske grundfag;;;;;;
780;"3925";5;Tekniske område- og specialefag;;;;;;
781;"4756";5;Krop og stil, individuel eud;;;;;;
782;"4786";5;Produktion og udvikling, individuel eud;;;;;;
783;"305515";3;Industritekniker og cnc-tekniker;;;;;;
784;"30551510";4;Industriteknikeruddannelsen;;;;;;
785;"4106";5;Maskinuddannelse;;;;;;
786;"4109";5;Industritekniker;;;;;;
787;"30551515";4;Cnc-teknikuddannelsen;;;;;;
788;"4321";5;CNC-teknikuddannelse;;;;;;
789;"305520";3;Industrioperatører og produktører;;;;;;
790;"30552010";4;Industrioperatør;;;;;;
791;"4121";5;Industriel reparatør;;;;;;
792;"4144";5;Industrioperatør;;;;;;
793;"9917";5;Montageoperatør;;;;;;
794;"9918";5;Aluminiumsoperatøruddannelse;;;;;;
795;"30552015";4;Produktør;;;;;;
796;"4135";5;Produktør;;;;;;
797;"305525";3;Vindmølleoperatør;;;;;;
798;"30552510";4;Vindmølleoperatør;;;;;;
799;"9915";5;Vindmølleoperatør;;;;;;
800;"305530";3;Køletekniker og oliefyrstekniker;;;;;;
801;"30553010";4;Køletekniker;;;;;;
802;"4259";5;Køletekniker;;;;;;
803;"30553015";4;Oliefyrstekniker;;;;;;
804;"9912";5;Oliefyrstekniker;;;;;;
805;"305535";3;Smedeuddannelser;;;;;;
806;"30553510";4;Beslagsmed;;;;;;
807;"4256";5;Beslagsmed;;;;;;
808;"30553515";4;Guld- og sølvsmedeuddannelsen;;;;;;
809;"4116";5;Guld- og sølvsmedeuddannelsen;;;;;;
810;"4122";5;Ædelstensfatter;;;;;;
811;"4123";5;Ædelmetalstøber;;;;;;
812;"30553520";4;Metalsmed;;;;;;
813;"4117";5;Metalsmed;;;;;;
814;"30553525";4;Smed;;;;;;
815;"4105";5;Smedeuddannelse;;;;;;
816;"4126";5;Industrisvejser;;;;;;
817;"305540";3;Støberitekniker;;;;;;
818;"30554010";4;Støberitekniker;;;;;;
819;"4103";5;Støberitekniker;;;;;;
820;"4104";5;Former;;;;;;
821;"305545";3;Værktøjsuddannelser;;;;;;
822;"30554510";4;Værktøjsuddannelser;;;;;;
823;"4107";5;Værktøjsuddannelsen;;;;;;
824;"9910";5;Værktøjssliber;;;;;;
825;"305550";3;Plastmager;;;;;;
826;"30555010";4;Plastmager;;;;;;
827;"4138";5;Plastmager og procesoperatør;;;;;;
828;"4309";5;Plastmager;;;;;;
829;"9913";5;Plastsvejser;;;;;;
830;"305555";3;Maritime håndværksfag;;;;;;
831;"30555510";4;Maritime håndværksfag;;;;;;
832;"4118";5;Skibstømrer;;;;;;
833;"4601";5;Maritime håndværksfag;;;;;;
834;"305560";3;Skibsteknik og skibsmontage;;;;;;
835;"30556010";4;Skibstekniske uddannelser;;;;;;
836;"4230";5;Skibstekniker;;;;;;
837;"30556015";4;Skibsmontør;;;;;;
838;"4304";5;Skibsmontør;;;;;;
839;"305565";3;Finmekaniker og urmager;;;;;;
840;"30556510";4;Finmekaniker;;;;;;
841;"4108";5;Finmekaniker;;;;;;
842;"9909";5;Låseassistent;;;;;;
843;"30556515";4;Urmager;;;;;;
844;"4483";5;Urmager;;;;;;
845;"305570";3;Tekstil- og beklædningshåndværk;;;;;;
846;"30557010";4;Tekstil- og beklædningshåndværk;;;;;;
847;"0825";5;Beklædningsdesigner-modelkonstruktør (privat udd.);;;;;;
848;"4038";5;Trikotageassistent;;;;;;
849;"4039";5;Tekstilassistent;;;;;;
850;"4044";5;Farveriassistent;;;;;;
851;"4053";5;Konfektionsassistent;;;;;;
852;"4095";5;Konfektionsassistent, tekstil;;;;;;
853;"4143";5;Beklædningshåndværker;;;;;;
854;"4169";5;Tekstile erhvervsuddannelse;;;;;;
855;"4510";5;Beklædningsoperatør;;;;;;
856;"305575";3;Laboratorietandtekniker;;;;;;
857;"30557510";4;Laboratorietandtekniker;;;;;;
858;"4145";5;Laboratorietandtekniker;;;;;;
859;"305580";3;Ortopædist;;;;;;
860;"30558010";4;Ortopædist;;;;;;
861;"4525";5;Ortopædist;;;;;;
862;"305585";3;Skomager og ortopædiskomager;;;;;;
863;"30558510";4;Skomager og ortopædiskomager;;;;;;
864;"4142";5;Skomager;;;;;;
865;"305590";3;Maskinteknik og produktion, andre uddannelser;;;;;;
866;"30559010";4;Modelsnedker;;;;;;
867;"4268";5;Modelsnedker;;;;;;
868;"30559015";4;Overfladebehandler;;;;;;
869;"4362";5;Overfladebehandler;;;;;;
870;"30559020";4;Teknisk designer;;;;;;
871;"4045";5;Teknisk tegner;;;;;;
872;"4305";5;Teknisk designer;;;;;;
873;"30559025";4;NDT-tekniker;;;;;;
874;"9916";5;NDT tekniker;;;;;;
875;"3060";2;Teknik- og industriuddannelser i øvrigt (TBT);;;;;;
876;"306010";3;Teknik- og industriuddannelser i øvrigt;;;;;;
877;"30601010";4;Glasmager;;;;;;
878;"4502";5;Glasmager;;;;;;
879;"4503";5;Glassliber;;;;;;
880;"4504";5;Glasrørsblæser;;;;;;
881;"30601015";4;Porcelænsmaler;;;;;;
882;"4140";5;Porcelænsmaler;;;;;;
883;"30601020";4;Pottemager;;;;;;
884;"4139";5;Pottemager;;;;;;
885;"30601025";4;Teknik- og industriuddannelser i øvrigt;;;;;;
886;"4860";5;Billedskærer;;;;;;
887;"4861";5;Forgylder;;;;;;
888;"4874";5;Børstenbinder;;;;;;
889;"4876";5;Kurvemager;;;;;;
890;"3065";2;Transport og logistikområdet (TBT);;;;;;
891;"306510";3;Transport og logistik uden nærmere angivelse;;;;;;
892;"30651010";4;Transport og logistik uden nærmere angivelse;;;;;;
893;"0385";5;Transport mv., ivu (eud);;;;;;
894;"4155";5;Transportuddannelse;;;;;;
895;"4754";5;Mekanik, transport og logistik, individuel eud;;;;;;
896;"306515";3;Lager-, havne- og terminaluddannelser;;;;;;
897;"30651510";4;Havne- og terminaluddannelser;;;;;;
898;"4306";5;Havne- og terminaluddannelse;;;;;;
899;"30651515";4;Lager- og terminaluddannelser;;;;;;
900;"4303";5;Lager- og terminaluddannelse;;;;;;
901;"306520";3;Lufthavnsuddannelser;;;;;;
902;"30652010";4;Lufthavnsuddannelser;;;;;;
903;"4685";5;Lufthavnsuddannelsen;;;;;;
904;"306525";3;Togklargøringsuddannelser;;;;;;
905;"30652510";4;Togklargøringsuddannelser;;;;;;
906;"4669";5;Togklargører;;;;;;
907;"306530";3;Redderuddannelser;;;;;;
908;"30653010";4;Redderuddannelser;;;;;;
909;"4663";5;Ambulancebehandler;;;;;;
910;"306535";3;Chauffør;;;;;;
911;"30653510";4;Chauffør mv., personbefordring;;;;;;
912;"3262";5;Buschauffør i kollektiv trafik;;;;;;
913;"3263";5;Buschauffør i kollektiv trafik;;;;;;
914;"3264";5;Buschauffør i kollektiv trafik;;;;;;
915;"3265";5;Turistbuschauffør;;;;;;
916;"3266";5;Turistbuschauffør;;;;;;
917;"4673";5;Personbefordringsuddannelsen;;;;;;
918;"30653515";4;Chauffør mv., vejgodstransport;;;;;;
919;"3267";5;Kranfører;;;;;;
920;"3268";5;Kranfører;;;;;;
921;"3269";5;Kranfører;;;;;;
922;"4156";5;Vejgodstransportuddannelse;;;;;;
923;"30653520";4;Postoperatører;;;;;;
924;"4680";5;Postuddannelse;;;;;;
925;"306540";3;Transport- og logistik i øvrigt;;;;;;
926;"30654010";4;Transport- og logistik i øvrigt;;;;;;
927;"0820";5;Trafikflyver (privat udd.);;;;;;
928;"5215";5;Lokomotivfører;;;;;;
929;"9342";5;Togbetjent;;;;;;
930;"9382";5;Trafikflyver;;;;;;
931;"9384";5;Lokomotivassistent (fører);;;;;;
932;"3090";2;Andre erhvervsfaglige uddannelser;;;;;;
933;"309010";3;Erhvervsfiskeri mv.;;;;;;
934;"30901010";4;Erhvervsfiskeri mv.;;;;;;
935;"2015";5;Kystskipper;;;;;;
936;"2016";5;Kystskipper og fiskeskipper af 3.grad;;;;;;
937;"2017";5;Sætteskipper og fiskeskipper af 1.grad;;;;;;
938;"2018";5;Erhvervsfisker;;;;;;
939;"2021";5;Sætteskipper;;;;;;
940;"2022";5;Fiskeskipper af 3. grad;;;;;;
941;"2027";5;Fiskeskipper af 1. grad;;;;;;
942;"9569";5;Kyst-, fiske- og sætteskipper;;;;;;
943;"309015";3;Maritime uddannelser;;;;;;
944;"30901510";4;Maritime uddannelser;;;;;;
945;"2004";5;Grundlæggende maritim uddannelse;;;;;;
946;"2005";5;Skibsassistent, grundkursus modul 1+2;;;;;;
947;"2007";5;Befaren matros, afslutningskursus;;;;;;
948;"2008";5;Befaren skibsassistent, modul 3;;;;;;
949;"2009";5;Befaren motormand, afslutningskursus;;;;;;
950;"2013";5;Skibsassistent med metaluddannelse;;;;;;
951;"2028";5;Maritimt forberedelseskursus;;;;;;
952;"4080";5;Maskinist;;;;;;
953;"5183";5;Styrmand, 1-årig;;;;;;
954;"5185";5;Radiotelegrafist;;;;;;
955;"5186";5;Kommunikationsoperatør, søfart;;;;;;
956;"9564";5;Søfartskoleuddannelse una;;;;;;
957;"309020";3;Forsvaret;;;;;;
958;"30902010";4;Forsvaret;;;;;;
959;"5874";5;Civil-militær tolk;;;;;;
960;"9429";5;Sergent, søværnet;;;;;;
961;"9431";5;Konstabel, søværnet;;;;;;
962;"9434";5;Sergent, flyvevåbnet;;;;;;
963;"9435";5;Sergent, hæren;;;;;;
964;"9440";5;Konstabel, flyvevåbnet;;;;;;
965;"9445";5;Konstabel, hæren;;;;;;
966;"309025";3;Øvrige erhvervsfaglige uddannelser;;;;;;
967;"30902510";4;Øvrige erhvervsfaglige uddannelser;;;;;;
968;"0805";5;Kirkesanger (privat udd.);;;;;;
969;"0850";5;Kosmetolog (privat udd.);;;;;;
970;"3325";5;Erhvervsuddannelse uden nærmere angivelse (EUX);;;;;;
971;"3930";5;Korte kurser ved erhvervsskoler;;;;;;
972;"3940";5;Særligt tilrettelagte forløb ved erhvervsskoler;;;;;;
973;"3941";5;Erhvervsuddannelser, fagspecifikke kurser;;;;;;
974;"6022";5;Kirkemusiker;;;;;;
975;"6023";5;Basislinje sang;;;;;;
976;"6024";5;Kirkemusiker Sang (KMS);;;;;;
977;"6025";5;Kirkemusiker Sang og Korledelse (KSOK);;;;;;
978;"9173";5;Kordegn;;;;;;
979;"9654";5;Pianostemmer;;;;;;
980;"9720";5;Make up artist;;;;;;
981;"9721";5;Make up tekniker;;;;;;
982;"9722";5;Kosmetelog;;;;;;
983;"3097";2;Erhvervsfaglige uddannelser uden nærmere angivelse;;;;;;
984;"309710";3;Erhvervsfaglige uddannelser uden nærmere angivelse;;;;;;
985;"30971010";4;Erhvervsfaglige uddannelser uden nærmere angivelse;;;;;;
986;"0300";5;Erhvervsfaglige uddannelse una, ivu;;;;;;
987;"35";1;Adgangsgivende uddannelsesforløb;;;;;;
988;"3510";2;Adgangskurser - videregående udd.;;;;;;
989;"351010";3;Gymnasial supplering;;;;;;
990;"35101010";4;Flygtninge adgangskursus til videregående udd.;;;;;;
991;"5126";5;FIF flygtninge, adgangskursus til videregående uddannelse;;;;;;
992;"35101020";4;Gymnasial indslusning for flygtninge GIF;;;;;;
993;"1190";5;Gymnasial indslusning for flygtninge GIF;;;;;;
994;"35101030";4;Gymnasial suppleringskursus GSK;;;;;;
995;"1195";5;Gymnasial suppleringskursus GSK;;;;;;
996;"3520";2;Adgangseksamen - ingeniøruddannelse;;;;;;
997;"352010";3;Adgangseksamen - ingeniøruddannelse;;;;;;
998;"35201010";4;Adgangseksamen - ingeniøruddannelse;;;;;;
999;"5230";5;Adgangskursus, skov- og landskabsingeniør;;;;;;
1000;"5299";5;Adgangseksamen til ingeniøruddannelsen;;;;;;
1001;"3530";2;Adgangsgivende værkstedsskoleforløb;;;;;;
1002;"353010";3;Adgangsgivende værkstedsskoleforløb;;;;;;
1003;"35301010";4;Adgangsgivende værkstedsskoleforløb;;;;;;
1004;"5045";5;Værkstedsskoleforløb;;;;;;
